id,title,published,detail,keywords
1B3936FA8933ED9D61373E686DCF3405,practicante de ingeniería civil,Hace 7 días,"practicante de ingeniería civil practicante profesional METALICAS UNION S.A. Lima, Lima Postularme Whatsapp Facebook Twitter Copiar enlace Recibir ofertas similares Imprimir Denunciar empleo Contrato por Inicio o Incremento de Actividad Tiempo completo Empresa nueva del rubro metalmetálico ubicada en Cercado de Lima , se encuentra en búsqueda de un PRACTICANTE DE INGENIERIA CIVIL para el área de proyectos, que cumpla con lo siguiente: REQUERIMIENTOS: Ingeniero Civil, industrial o carreras a fines.Conocimiento en lectura de planos.Conocimientos en gestion de proyectos, ejecucion planificacion, cierre.Contacto con clientes para requerimiento de documentos, para ingreso de almacenes. Apoyo en informe de cierre de proyecto. Beneficios: Sueldo acorde al mercado Alimentacion cubierta al 50%Seguro Fola Horario de Lunes a Viernes Linea de carrera, capacitacion constante y agradable clima laboral. Requerimientos Educación mínima: UniversitarioMenos de 1 año de experienciaEdad: entre 18 y 50 añosDisponibilidad de viajar: NoDisponibilidad de cambio de residencia: No Hace 7 días Postularme Imprimir Denunciar empleo Recibir ofertas similares Acerca de METALICAS UNION S.A. + Seguir Volver a enviar Dejar de seguir ¡No te pierdas ninguna oportunidad! Recibe notificaciones nuevas de METALICAS UNION S.A. Formato incorrecto Contraseña incorrecta He leído y acepto aviso legal y la política de privacidad Obligatorio VENTA AL POR MAYOR DE OTROS TIPOS DE MAQUINARIA Y EQUIPO VENTA AL POR MAYOR DE OTROS TIPOS DE MAQUINARIA Y EQUIPO VENTA AL POR MAYOR DE OTROS TIPOS DE MAQUINARIA Y EQUIPO VENTA AL POR MAYOR DE OTROS TIPOS DE MAQUINARIA Y EQUIPO VENTA AL POR MAYOR DE OTROS TIPOS DE MAQUINARIA Y EQUIPO VENTA AL POR MAYOR DE OTROS TIPOS DE MAQUINARIA Y EQUIPO VENTA AL POR MAYOR DE OTROS TIPOS DE MAQUINARIA Y EQUIPO VENTA AL POR MAYOR DE OTROS TIPOS DE MAQUINARIA Y EQUIPO VENTA AL POR MAYOR DE OTROS TIPOS DE MAQUINA... VENTA AL POR MAYOR DE OTROS TIPOS DE MAQUINARIA Y EQUIPO VENTA AL POR MAYOR DE OTROS TIPOS DE MAQUINARIA Y EQUIPO VENTA AL POR MAYOR DE OTROS TIPOS DE MAQUINARIA Y EQUIPO VENTA AL POR MAYOR DE OTROS TIPOS DE MAQUINARIA Y EQUIPO VENTA AL POR MAYOR DE OTROS TIPOS DE MAQUINARIA Y EQUIPO VENTA AL POR MAYOR DE OTROS TIPOS DE MAQUINARIA Y EQUIPO VENTA AL POR MAYOR DE OTROS TIPOS DE MAQUINARIA Y EQUIPO VENTA AL POR MAYOR DE OTROS TIPOS DE MAQUINARIA Y EQUIPO VENTA AL POR MAYOR DE OTROS TIPOS DE MAQUINARIA Y EQUIPO VENTA AL POR MAYOR DE OTROS TIPOS DE MAQUINARIA Y EQUIPO VENTA AL POR MAYOR DE OTROS TIPOS DE MAQUINARIA Y EQUIPO Ver más sobre la empresa",for_students
27A60A8D1F1D860061373E686DCF3405,Ingeniero civil,30 de enero,"Ingeniero civil Residente de obra VYVA INVERSIONES Arequipa, Arequipa Postularme Whatsapp Facebook Twitter Copiar enlace Recibir ofertas similares Imprimir Denunciar empleo Contrato por Inicio o Incremento de Actividad Tiempo completo REQUISITOS:- Ingeniero Civil Titulado - Colegiado.- Residir actualmente en Arequipa (Indispensable)- Experiencia mínima de 03 años ocupando cargos como Ingeniero residente.- Conocimiento de software avanzado de Ingeniería Civil (S-10, MS Project, Autocad)- Manejo de OFFICE.- Disponibilidad Inmediata.FUNCIONES:- Planificar, dirigir, coordinar y supervisar las obras que desarrolla la empresa en el plazo y presupuesto aprobado (diseño, factibilidad, ingeniería básica e ingeniería de detalle).- Revisar y controlar los estándares de construcción según el diseño de planos.- Manejo de personal y delegación de funciones en obra.- Coordinar y supervisar con los proveedores y equipo necesario para la ejecución de los proyectos.- Emitir reportes diarios, semanales, mensuales y los que sean necesarios para garantizar los sustentos necesarios para efectos de nuestra valorización.- Contactar y proponer proveedores que brinden servicios acordes a los proyectos destinados.- Supervisar la calidad en la ejecución y entrega de las actividades asignadas.- Autorizar, controlar, y evaluar las compras por caja directa o caja chica.- Cualquier otra responsabilidad que le sea asignada por su jefe inmediato.BENEFICIOS:Ingreso a planilla desde el primer díaSueldo acorde al mercadoBuen ambiente laboral Requerimientos Educación mínima: Maestría3 años de experienciaDisponibilidad de viajar: NoDisponibilidad de cambio de residencia: No 30 de enero (actualizada) Postularme Imprimir Denunciar empleo Recibir ofertas similares Acerca de VYVA INVERSIONES + Seguir Volver a enviar Dejar de seguir ¡No te pierdas ninguna oportunidad! Recibe notificaciones nuevas de VYVA INVERSIONES Formato incorrecto Contraseña incorrecta He leído y acepto aviso legal y la política de privacidad Obligatorio Somos una empresa desarrolladora de proyectos inmobiliarios en diversas zonas de la región de Arequipa, las cuales buscan satisfacer las necesidades de vivienda.",
8C7F07E7A2EE661761373E686DCF3405,bachiller ingeniero civil de calidad,24 de enero,"bachiller ingeniero civil de calidad bachiller o practicante de calidad MAK TIERRAS San Martin De Porres, Lima Postularme Whatsapp Facebook Twitter Copiar enlace Recibir ofertas similares Imprimir Denunciar empleo S/. 2.000,00 (Mensual) Contrato de Temporada Tiempo completo bachiller o practicante de ingenieria civil para trabajos en el area de calidad llenar protocolos docmuentacion de calidad y tambien para obras civiles experiencia en edificaciones estructuras de concreto disponibilidad para viajar a provincia Requerimientos Educación mínima: Universitario2 años de experienciaIdiomas: Español Edad: entre 23 y 40 añosConocimientos: LibreOfficeLicencias de conducir: A-I Disponibilidad de viajar: SiDisponibilidad de cambio de residencia: Si 24 de enero Postularme Imprimir Denunciar empleo Recibir ofertas similares Acerca de MAK TIERRAS + Seguir Volver a enviar Dejar de seguir ¡No te pierdas ninguna oportunidad! Recibe notificaciones nuevas de MAK TIERRAS Formato incorrecto Contraseña incorrecta He leído y acepto aviso legal y la política de privacidad Obligatorio Somos una empresa Peruana dedicada exclusivamente al Movimiento de Tierras en general,excavaciones, rellenos plataformados, alquiler de maquinaria pesada excavadoras, cargadores frontales, motoniveladoras, rodillos etc",for_students/for_graduates
E51588367F4D2A7061373E686DCF3405,ingeniero civil,23 de enero,"ingeniero civil con experiencia en desarrollos inmobiliarios Domus Solution SAC San Borja, Lima Postularme Whatsapp Facebook Twitter Copiar enlace Recibir ofertas similares Imprimir Denunciar empleo Contrato por Necesidades del Mercado Tiempo completo Se requiere ingeniero civil, con experiencia en caminos, edificaciones y obras en campos y levantamiento de medidas en obra. Se requiere experiencia mínima 1 (un) año.Con capacidad de trabajo bajo presión y fecha de entrega. Que sea proactivo y dinámico. Requerimientos Educación mínima: Universitario1 año de experienciaDisponibilidad de viajar: SiDisponibilidad de cambio de residencia: No 23 de enero Postularme Imprimir Denunciar empleo Recibir ofertas similares Acerca de Domus Solution SAC + Seguir Volver a enviar Dejar de seguir ¡No te pierdas ninguna oportunidad! Recibe notificaciones nuevas de Domus Solution SAC Formato incorrecto Contraseña incorrecta He leído y acepto aviso legal y la política de privacidad Obligatorio Trabajamos llevando a cabo las ideas de nuestros clientes e implementamos el mejor de nuestro esfuerzo en ello. Somos un equipo de trabajo solido, e integrado, ya que todos ponemos un granito de arena para poder ejecutar nuestros proyectos.",
903B298D6030793361373E686DCF3405,ingeniero civil,23 de enero,"ingeniero civil Proyectos Costos y Presupuestos Jhon Cooper Grupo Editorial EIRL Lurin, Lima Postularme Whatsapp Facebook Twitter Copiar enlace Recibir ofertas similares Imprimir Denunciar empleo S/. 4.500,00 (Mensual) Contrato a Plazo Indeterminado Tiempo completo Profesional titulado de la carrera de Ingeniería Civil, con experiencia en la elaboración de presupuestos, valorizaciones, planos y gestión de contratistas.RequisitosProfesional titulado de la carrera de Ingeniería Civil.Experiencia mínima de 03 años en puestos similares en el sector inmobiliario.Experiencia comprobada en la elaboración de presupuestos, valorizaciones y gestión de contratistas.Manejo del sistema S10 en los módulos de Presupuesto y Gerencia de proyectos (indispensable).Conocimiento de rendimientos y análisis de costos unitarios.Conocimiento de Last Planner, RO y Valor ganado.Conocimiento en elaboración de Reporte Operativo.Conocimiento de los procesos, etapas y especialidad de un proyecto de edificación.Contar con conocimientos en programas afines a su carrera.CompetenciasIniciativa.Trabajo en equipo.Compromiso.BeneficiosLínea de carrera.Grato clima laboral.Ingreso a planilla desde el primer día. Requerimientos Educación mínima: Universitario3 años de experienciaEdad: entre 28 y 50 añosLicencias de conducir: A-I Disponibilidad de viajar: NoDisponibilidad de cambio de residencia: No 23 de enero Postularme Imprimir Denunciar empleo Recibir ofertas similares Acerca de Jhon Cooper Grupo Editorial EIRL + Seguir Volver a enviar Dejar de seguir ¡No te pierdas ninguna oportunidad! Recibe notificaciones nuevas de Jhon Cooper Grupo Editorial EIRL Formato incorrecto Contraseña incorrecta He leído y acepto aviso legal y la política de privacidad Obligatorio una empresa que brinda servicios integrales publicitarios a otras empresas, organizaciones y entidades. Tales como, la gestión de campañas publicitarias, asesoramiento en marketing, planificación de medios, comunicación corporativa.",for_graduates
02633C9EE10150F561373E686DCF3405,se requiere con urgencia ing. civil para efe de supervisión de obra 48 meses,12 de enero,"se requiere con urgencia ing. civil para efe de supervisión de obra 48 meses ICTCE EIRL Ambar, Lima Postularme Whatsapp Facebook Twitter Copiar enlace Recibir ofertas similares Imprimir Denunciar empleo S/. 9.000,00 (Mensual) Contrato por Obra Determinada o Servicio Específico Tiempo completo SE REQUIERE CON MUCHA URGENCIA UN INGENIERO CIVIL COLEGIADO CON EXPERIENCIA DE 48 MESES CONTADO DESDE LA COLEGIATURA, COMO JEFE DE SUPERVISIÓN Y/O SUPERVISOR Y/O RESIDENTE Y/O INSPECTOR EN SUPERVISIÓN Y/O EJECUCION DE OBRAS DE LIMPIEZA PÚBLICA RELLENO SANITARIO RESIDUOS SÓLIDOS PLANTA DE TRATAMIENTO DE RESIDUOS.SUELDO HASTA 9,000.00CON DISPONIBILIDAD DE VIAJAR Requerimientos Educación mínima: Universitario4 años de experienciaConocimientos: LibreOfficeDisponibilidad de viajar: SiDisponibilidad de cambio de residencia: No 12 de enero Postularme Imprimir Denunciar empleo Recibir ofertas similares Acerca de ICTCE EIRL + Seguir Volver a enviar Dejar de seguir ¡No te pierdas ninguna oportunidad! Recibe notificaciones nuevas de ICTCE EIRL Formato incorrecto Contraseña incorrecta He leído y acepto aviso legal y la política de privacidad Obligatorio omos una empresa dedicada al rubro de la construcción, supervisión de obras civiles, asesoramiento, edificaciones, mantenimiento, remodelaciones, proyectos de ingeniería y arquitectura.",
CE63A0B70D802EA161373E686DCF3405,ingeniero civil,Más de 30 días,"ingeniero civil JOTEC SEAL SAC San Luis, Lima Postularme Whatsapp Facebook Twitter Copiar enlace Recibir ofertas similares Imprimir Denunciar empleo Contrato por Necesidades del Mercado Tiempo completo Ingeniería Civil o Ingeniería Industrial o Mecánica o Mecánico Electricista o Electricista o Petrolero o Petroquímico o ArquitecturaExperiencia mínima de 3 años como ingeniero residente o supervisor de seguridad o inspector o responsable del servicio en la ejecución de Servicios de Mantenimiento y/o remodelación y/o rehabilitación y/o Acondicionamiento y/o Mejoramiento de Edificaciones u otras Infraestructuras ejecutados a entidades públicas y/o privadas. La experiencia se contabilizará desde la ColegiaturaLa formación académica será acreditada adjuntado copias simples del Título Profesional y documento de ColegiaturaLa experiencia del profesional será acreditada adjuntando copias simples Constancias, Certificados de Trabajo, Contratos.El supervisor responsable deberá acredita Licencia de Conducir Clase A - Categoría unoConocimientos de Sistema Integrado de Gestión, acreditado con certificados de cursos o diplomados o seminarios, etc Requerimientos Educación mínima: Universitario3 años de experienciaLicencias de conducir: A-I Disponibilidad de viajar: NoDisponibilidad de cambio de residencia: No Hace más de 30 días Postularme Imprimir Denunciar empleo Recibir ofertas similares Acerca de JOTEC SEAL SAC + Seguir Volver a enviar Dejar de seguir ¡No te pierdas ninguna oportunidad! Recibe notificaciones nuevas de JOTEC SEAL SAC Formato incorrecto Contraseña incorrecta He leído y acepto aviso legal y la política de privacidad Obligatorio JOTEC SEAL SAC ES UNA EMPRESA , COMERCIALIZACION DE SELLOS MECANICOS Y REPUESTO PARA LA INDUSTRIA EN GENERAL.SERVICIO DE METALMECANICA.ASESORIA EN CONTROL DE FLUIDOSSERVICIOS GENERALES",
2CA3392F5647C4F961373E686DCF3405,Supervisión de Proyectos: Exp. obras civiles de concreto armado subterráneas,Más de 30 días,"Supervisión de Proyectos: Exp. obras civiles de concreto armado subterráneas Ing. Civil colegiado y habilitado MHM GROUP Lima, Lima Postularme Whatsapp Facebook Twitter Copiar enlace Recibir ofertas similares Imprimir Denunciar empleo Contrato por Obra Determinada o Servicio Específico Tiempo completo Ingeniero Civil colegiado y habilitado* Experiencia de Supervisión en obras en los últimos 4 años y obras civiles de concreto armado subterráneas como para la ejecución de una trampa de grasa. * Conocimientos en SST - SSOMA (aprobación de ats, petar y otros). * Seguimiento de cronograma de avance, Control de la calidad * Disponibilidad inmediata.Lugar de trabajo: Lima Metropolitana Horario de trabajo: Turno día o noche Importante: residencia en lima Requerimientos Educación mínima: Universitario4 años de experienciaDisponibilidad de viajar: NoDisponibilidad de cambio de residencia: No Hace más de 30 días Postularme Imprimir Denunciar empleo Recibir ofertas similares Acerca de MHM GROUP + Seguir Volver a enviar Dejar de seguir ¡No te pierdas ninguna oportunidad! Recibe notificaciones nuevas de MHM GROUP Formato incorrecto Contraseña incorrecta He leído y acepto aviso legal y la política de privacidad Obligatorio MHM GROUP SAC, es una empresa creada para desarrollo de estudio de ingenierías en diversas áreas, esto comprende: Supervisión y Gerencia de Proyectos, Estudios de Ingeniería Preliminar, estudios de Factibilidad, Ingenierías de Detalle, Estudios geotécnicos y afines; estos servicios se brinda de manera integral o independiente, según los requerimientos del cliente, otorgando un servicio de trato directo y satisfactorio del proyecto.",
EC33B3235386C09B61373E686DCF3405,bachiller ingeniero civil,Más de 30 días,"bachiller ingeniero civil con experiencia RICARDO PALMA Surquillo, Lima Postularme Whatsapp Facebook Twitter Copiar enlace Recibir ofertas similares Imprimir Denunciar empleo S/. 2.500,00 (Mensual) Contrato por Necesidades del Mercado Tiempo completo bachiller en la carrera de ingenieria civil, experiencia minimo de 2 años en proyectos de ingenieria sector minero, conocimientos en sistemas integrado de gestion, manejo de proyect, civil 3d, autocad, etc. elaboracion de expedientes tecnicos, informes de campo, informes ambientales. trabajo en oficina. horario de lunes a viernes. Requerimientos Educación mínima: Universitario2 años de experienciaIdiomas: Inglés Edad: entre 26 y 32 añosDisponibilidad de viajar: NoDisponibilidad de cambio de residencia: No Hace más de 30 días Postularme Imprimir Denunciar empleo Recibir ofertas similares Acerca de RICARDO PALMA + Seguir Volver a enviar Dejar de seguir ¡No te pierdas ninguna oportunidad! Recibe notificaciones nuevas de RICARDO PALMA Formato incorrecto Contraseña incorrecta He leído y acepto aviso legal y la política de privacidad Obligatorio SERVICOS DE ELABORACION DE PLANOS EN GENERAL A NIVEL DE CONSTRUCON VIVIENDA E INGENIERIA, SERVICIOS DE TOPOGRAFIA. USO DE PROGRAMAS COMO EL CIVIL 3D PARA LA ELABORACION DE PLANOS",for_graduates
EB975A959BBC49BC61373E686DCF3405,Asistente residente civil,Más de 30 días,"Asistente residente civil Trabajo en mina seguridad Construcciones y Proyectos Mineros SRL Yanacancha, Pasco Postularme Whatsapp Facebook Twitter Copiar enlace Recibir ofertas similares Imprimir Denunciar empleo S/. 1.025,00 (Mensual) Contrato por Obra Determinada o Servicio Específico Tiempo completo Somos una empresa que ejecuta trabajos de construcción civil para la industria minera, ferroviaria.Para el cumplimiento de nuestras labores en esta oportunidad requerimos contratar el siguiente personal;01 Asistente de ingeniero residente REQUISITOSEgresado (a) / Bachiller de la carrera profesional de Ing. Civil, Arquitectura Mecánica. Manejo de programas; office, autocat, S10, otros.Conocimientos en seguridad industrial (Deseable).Experiencia de 06 meses (No indispensable)Capacidad de adaptación, comunicación para liderar el trabajo en equipo.Capaz de trabajar por| objetivos.Contar con las 03 vacunas de covid 19, No tener antecedes judiciales.Residir cerca de la localidad de Huaral (no indispensable, tener en cuenta sistema de trabajo 5 x 2)Gozar de buena salud físicaDISPONIBLIDAD inmediataFUNCIONESApoyar a la residencia, elaborando presupuestos de obra y su posterior control. Hacer cumplir e implementar junto con la residencia el sistema de seguridad de la empresa y del cliente a fin de evitar accidentes.CONDICIONES LABORALESLugar de trabajo en la localidad de Huaral (a 01 hora de lima)Sistema de trabajo 5 x 2 (dos días de trabajo x 02 de descanso)Alimentación y hospedaje proporcionada por la empresaRemuneración básica en planilla a más según calificación (Indicar su pretensión salarial) Requerimientos Educación mínima: UniversitarioIdiomas: Español Edad: entre 23 y 40 añosDisponibilidad de viajar: SiDisponibilidad de cambio de residencia: Si Hace más de 30 días Postularme Imprimir Denunciar empleo Recibir ofertas similares Acerca de Construcciones y Proyectos Mineros SRL + Seguir Volver a enviar Dejar de seguir ¡No te pierdas ninguna oportunidad! Recibe notificaciones nuevas de Construcciones y Proyectos Mineros SRL Formato incorrecto Contraseña incorrecta He leído y acepto aviso legal y la política de privacidad Obligatorio Somos una empresa que desarrolla y ejecuta proyectos de Construcción, presta servicios de transporte y alquiler de maquinarias para los sectores Público y Privado (Mineros, Ferroviarios, Municipios, etc.), Ejecutamos nuestras actividades manejando elevados estándares de calidad, seguridad y costo, para brindar un servicio eficiente y satisfacer las necesidades reales de nuestros clientes.",
3394B86C0147228B61373E686DCF3405,ingeniero civil,Más de 30 días,"ingeniero civil residente M&C Ingenieros S.R.L. Trujillo, La Libertad Postularme Whatsapp Facebook Twitter Copiar enlace Recibir ofertas similares Imprimir Denunciar empleo Contrato por Obra Determinada o Servicio Específico Tiempo completo Acreditar experiencia mínimo de 2 años a más obtenida durante su tiempo de habilitación en Saneamiento, edificaciones, carreteras como especialista o Ingeniero Residente Requerimientos Educación mínima: Universitario2 años de experienciaDisponibilidad de viajar: SiDisponibilidad de cambio de residencia: SiPersonas con discapacidad: Sí Hace más de 30 días Postularme Imprimir Denunciar empleo Recibir ofertas similares Acerca de M&C Ingenieros S.R.L. + Seguir Volver a enviar Dejar de seguir ¡No te pierdas ninguna oportunidad! Recibe notificaciones nuevas de M&C Ingenieros S.R.L. Formato incorrecto Contraseña incorrecta He leído y acepto aviso legal y la política de privacidad Obligatorio Importante empresa del sector dedicada a las obras de construccion civil, saneamiento, electricas y electromecanica con mas 27 años de experiencia en el rubro, con una mision de posicionarnos en el mercado a nivel nacional e internacional con una vision de logros nuestros objetivos de la manera mas eficiente posiblle.",
78E68C21818A43C361373E686DCF3405,ingeniero civil,Más de 30 días,"ingeniero civil Área logística Qualis Inmobilia Miraflores, Lima Postularme Whatsapp Facebook Twitter Copiar enlace Recibir ofertas similares Imprimir Denunciar empleo Contrato a Plazo Indeterminado Tiempo completo - Responsable de cotizar, seleccionar los mejores proveedores de servicios y materiales para las obras que la empresa construye, además del aprovisionamiento en los plazos y condiciones solicitadas- Manejo del ERP S10 en el módulo logístico (deseable).- Informar a la gerencia de forma regular de los avances y desempeño del área. Requerimientos Educación mínima: Universitario3 años de experienciaIdiomas: Español Edad: entre 26 y 40 añosConocimientos: ERP, Microsoft OfficeDisponibilidad de viajar: NoDisponibilidad de cambio de residencia: No Hace más de 30 días Postularme Imprimir Denunciar empleo Recibir ofertas similares Acerca de Qualis Inmobilia + Seguir Volver a enviar Dejar de seguir ¡No te pierdas ninguna oportunidad! Recibe notificaciones nuevas de Qualis Inmobilia Formato incorrecto Contraseña incorrecta He leído y acepto aviso legal y la política de privacidad Obligatorio Empresa Inmobiliaria peruana con proyectos de vivienda en San Miguel, Pueblo Libre y Surquillo.Pertenecemos a la Asociación de Empresas Inmobiliarias (ASEI)",
ADFD7781A4C3569F61373E686DCF3405,supervisor de calidad civil  electricidad e instrumentacion prh,Más de 30 días,"supervisor de calidad civil electricidad e instrumentacion prh Supervisor Calidad en mineria VyP MINING Lurigancho, Lima Postularme Whatsapp Facebook Twitter Copiar enlace Recibir ofertas similares Imprimir Denunciar empleo Contrato por Obra Determinada o Servicio Específico Tiempo completo VYP MINING S.A.C., Empresa especializada en el mantenimiento y operaciones de plantas concentradoras, ejecución de proyectos de construcción industrial que incluyen montajes electromecánicos, obras civiles, fabricaciones estructurales; así mismo el desarrollo de ingeniería a distinto nivel. Se encuentra en búsqueda de: INGENIERO DE CALIDAD DE ELECTRICIDAD E INSTRUMENTACION.REQUISITOS:*Titulado y colegiado de la carrera de Ingeniería Eléctrica.* Experiencia en empresas metalmecánicas y en Proyectos electromecánicos Minería.* Experiencia 05 años en proyectos mineros.* Experiencia realizando control de calidad.* Conocimiento de las Normas.* Sólidos conocimientos en: - OFFICE (Excel avanzado). - INGLES TECNICO (Basico). Requerimientos Educación mínima: Universitario3 años de experienciaIdiomas: Inglés Conocimientos: Trabajo en equipoDisponibilidad de viajar: SiDisponibilidad de cambio de residencia: Si Hace más de 30 días Postularme Imprimir Denunciar empleo Recibir ofertas similares Acerca de VyP MINING + Seguir Volver a enviar Dejar de seguir ¡No te pierdas ninguna oportunidad! Recibe notificaciones nuevas de VyP MINING Formato incorrecto Contraseña incorrecta He leído y acepto aviso legal y la política de privacidad Obligatorio V y P MINING S.A.C., es una empresa Peruana, especializada en ejecución de proyectos para los sectores de Minería, Petróleo, Industria, entre otros; ofrece sus servicios a todas las empresas del país, poniendo a disposición de sus clientes, un equipo de profesionales y técnicos especializados y de gran experiencia comprobada; disponemos de una flota de equipos de última generación, la cual cuenta con los más altos estándares de mantenimiento.",
